epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,11084.8,0.94617,0.46162,1.19801,0.90487,0.8623,0.91378,0.52367,1.46639,0.63044,1.73253,0.00280275,0.00280275,0.00280275
132,11166.3,0.9481,0.46023,1.19941,0.90351,0.86638,0.9138,0.52403,1.4662,0.63029,1.73227,0.00273375,0.00273375,0.00273375
133,11247.7,0.94333,0.45991,1.19621,0.90333,0.86714,0.91337,0.52317,1.46556,0.63053,1.73167,0.00266532,0.00266532,0.00266532
134,11329.2,0.93942,0.45519,1.19188,0.90381,0.8664,0.91339,0.52263,1.4653,0.63048,1.73093,0.00259748,0.00259748,0.00259748
135,11410.7,0.9455,0.46032,1.18811,0.90523,0.86594,0.91419,0.52305,1.46501,0.63059,1.73057,0.00253024,0.00253024,0.00253024
136,11492.2,0.94352,0.45764,1.19741,0.90495,0.866,0.91437,0.52375,1.46446,0.63113,1.73046,0.00246363,0.00246363,0.00246363
137,11573.7,0.93435,0.4538,1.19243,0.90418,0.86523,0.91434,0.5242,1.46405,0.63107,1.73005,0.00239766,0.00239766,0.00239766
138,11655.1,0.92709,0.45096,1.19111,0.90199,0.86535,0.91434,0.52381,1.46405,0.63151,1.72954,0.00233234,0.00233234,0.00233234
139,11736.8,0.9317,0.44976,1.18851,0.90208,0.86422,0.91433,0.52368,1.4637,0.63181,1.72913,0.00226769,0.00226769,0.00226769
140,11818.1,0.92139,0.44654,1.18341,0.90269,0.86395,0.91408,0.52364,1.46367,0.63213,1.72907,0.00220372,0.00220372,0.00220372
141,11899.7,0.91884,0.4464,1.18174,0.90164,0.86498,0.91552,0.52374,1.46336,0.63204,1.72861,0.00214046,0.00214046,0.00214046
142,11981.1,0.92982,0.44727,1.18818,0.90166,0.86424,0.91583,0.52438,1.46311,0.63231,1.72825,0.00207792,0.00207792,0.00207792
143,12062.6,0.91814,0.44701,1.17674,0.90188,0.86317,0.91513,0.5244,1.46324,0.63281,1.72824,0.00201611,0.00201611,0.00201611
144,12144.1,0.91313,0.44017,1.17127,0.90167,0.86376,0.91555,0.52525,1.46258,0.6328,1.7276,0.00195505,0.00195505,0.00195505
145,12225.7,0.91398,0.44121,1.17444,0.90121,0.864,0.91552,0.52461,1.46241,0.63269,1.72733,0.00189475,0.00189475,0.00189475
146,12307.2,0.91505,0.4434,1.17161,0.9009,0.8639,0.91622,0.52516,1.46221,0.63286,1.72705,0.00183523,0.00183523,0.00183523
147,12388.8,0.90765,0.43899,1.1717,0.88351,0.87471,0.91553,0.52504,1.46241,0.63267,1.72703,0.00177651,0.00177651,0.00177651
148,12470.2,0.90669,0.43703,1.17359,0.88357,0.87417,0.91562,0.52544,1.46217,0.63265,1.72742,0.00171859,0.00171859,0.00171859
149,12551.9,0.90687,0.43351,1.17056,0.88359,0.87452,0.91577,0.52567,1.46209,0.63254,1.72696,0.00166149,0.00166149,0.00166149
150,12633.4,0.90553,0.43431,1.16869,0.8839,0.8749,0.91588,0.52512,1.4618,0.63283,1.72683,0.00160523,0.00160523,0.00160523
151,12714.9,0.89798,0.43433,1.1651,0.88423,0.87455,0.91568,0.52454,1.46188,0.63274,1.7269,0.00154982,0.00154982,0.00154982
152,12796.5,0.89483,0.433,1.16133,0.88485,0.87514,0.91576,0.52519,1.46169,0.63399,1.72687,0.00149527,0.00149527,0.00149527
153,12877.9,0.89151,0.42974,1.15698,0.88486,0.87582,0.91595,0.5256,1.46164,0.63363,1.72683,0.00144161,0.00144161,0.00144161
154,12959.4,0.89577,0.4295,1.15694,0.88502,0.87552,0.91565,0.52603,1.46173,0.63424,1.72685,0.00138883,0.00138883,0.00138883
155,13040.8,0.89271,0.42856,1.15706,0.88525,0.87672,0.91581,0.52727,1.46084,0.63414,1.7259,0.00133695,0.00133695,0.00133695
156,13122.3,0.88981,0.42872,1.14712,0.88275,0.877,0.91546,0.52729,1.46099,0.63461,1.72567,0.00128599,0.00128599,0.00128599
157,13203.8,0.88728,0.42363,1.15115,0.88599,0.87683,0.91534,0.52819,1.46115,0.6353,1.72585,0.00123596,0.00123596,0.00123596
158,13285.5,0.88386,0.42236,1.15354,0.88683,0.87417,0.915,0.52763,1.46132,0.63577,1.72556,0.00118687,0.00118687,0.00118687
159,13366.9,0.88592,0.42283,1.15054,0.8782,0.87496,0.91259,0.52854,1.46114,0.63602,1.72547,0.00113873,0.00113873,0.00113873
160,13448.4,0.88268,0.42457,1.14465,0.88417,0.87367,0.91466,0.52791,1.46088,0.63658,1.7254,0.00109156,0.00109156,0.00109156
161,13529.9,0.87508,0.41836,1.14458,0.88395,0.87389,0.91512,0.52804,1.46028,0.63722,1.72508,0.00104537,0.00104537,0.00104537
162,13611.3,0.88028,0.4218,1.14664,0.88412,0.87478,0.91468,0.52731,1.46018,0.63755,1.72474,0.00100016,0.00100016,0.00100016
163,13692.8,0.86913,0.41999,1.14021,0.87772,0.87626,0.91286,0.52728,1.46083,0.63787,1.72521,0.000955951,0.000955951,0.000955951
164,13774.2,0.87091,0.41569,1.13643,0.89375,0.86558,0.91394,0.52723,1.46046,0.6391,1.72494,0.000912754,0.000912754,0.000912754
165,13855.6,0.86927,0.41426,1.13725,0.87422,0.88447,0.91393,0.52712,1.45971,0.6389,1.7246,0.000870577,0.000870577,0.000870577
166,13937.1,0.86809,0.41291,1.13819,0.89414,0.86566,0.91379,0.52642,1.45976,0.63912,1.72461,0.000829431,0.000829431,0.000829431
167,14018.5,0.86471,0.41468,1.14117,0.89498,0.86712,0.91423,0.52699,1.45934,0.6387,1.72438,0.000789327,0.000789327,0.000789327
168,14100.1,0.86517,0.414,1.13708,0.89379,0.86715,0.91384,0.52705,1.45939,0.63934,1.7246,0.000750274,0.000750274,0.000750274
169,14181.6,0.86384,0.41097,1.13576,0.89487,0.86683,0.91368,0.52682,1.45944,0.63995,1.72508,0.000712282,0.000712282,0.000712282
170,14263.1,0.8653,0.4127,1.13357,0.89429,0.86631,0.91356,0.52711,1.45905,0.64006,1.72552,0.00067536,0.00067536,0.00067536
171,14344.7,0.86036,0.40909,1.13094,0.8957,0.86575,0.91378,0.52702,1.45913,0.64045,1.72552,0.000639518,0.000639518,0.000639518
172,14426.1,0.85462,0.41108,1.13329,0.896,0.86553,0.91374,0.52785,1.45927,0.64044,1.726,0.000604763,0.000604763,0.000604763
173,14507.6,0.86211,0.40674,1.1334,0.89526,0.86675,0.91388,0.52684,1.45947,0.64124,1.72661,0.000571106,0.000571106,0.000571106
174,14589,0.86081,0.4095,1.12749,0.89529,0.86768,0.91364,0.52697,1.45936,0.6414,1.72665,0.000538554,0.000538554,0.000538554
175,14670.6,0.85614,0.40586,1.13436,0.89618,0.86525,0.91316,0.52744,1.45973,0.64198,1.72707,0.000507115,0.000507115,0.000507115
176,14752.1,0.85626,0.40618,1.12754,0.89675,0.86446,0.91298,0.52743,1.4593,0.64196,1.72738,0.000476796,0.000476796,0.000476796
177,14833.7,0.85271,0.40636,1.12286,0.89746,0.8653,0.91279,0.52679,1.45957,0.64206,1.72749,0.000447606,0.000447606,0.000447606
178,14915.1,0.8479,0.40307,1.12477,0.89716,0.86445,0.91295,0.52725,1.45959,0.642,1.72771,0.000419552,0.000419552,0.000419552
179,14996.7,0.8496,0.40435,1.12603,0.89818,0.86418,0.91285,0.52658,1.45994,0.64252,1.72845,0.00039264,0.00039264,0.00039264
180,15078,0.84722,0.40226,1.12146,0.89791,0.86397,0.91292,0.52747,1.46035,0.64251,1.72853,0.000366877,0.000366877,0.000366877
181,15159.5,0.85089,0.40818,1.1246,0.89804,0.86368,0.91257,0.52739,1.46006,0.64335,1.72882,0.00034227,0.00034227,0.00034227
