epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,13768.6,1.73043,0.73733,1.85824,0.87126,0.86366,0.89357,0.52823,2.91887,1.22282,2.51618,0.000255513,0.000255513,0.000255513
186,13842.6,1.71631,0.72315,1.85591,0.86949,0.8638,0.89375,0.52821,2.9178,1.22379,2.51642,0.000236769,0.000236769,0.000236769
187,13916.7,1.70878,0.72328,1.8507,0.86724,0.86513,0.89305,0.52806,2.91857,1.22457,2.51667,0.000219212,0.000219212,0.000219212
188,13990.9,1.72935,0.72803,1.85432,0.8694,0.86416,0.89317,0.52863,2.91858,1.2249,2.51654,0.000202847,0.000202847,0.000202847
189,14064.8,1.70562,0.71934,1.84879,0.86822,0.86472,0.89304,0.52833,2.91881,1.2257,2.51653,0.000187678,0.000187678,0.000187678
190,14138.9,1.70009,0.72106,1.85328,0.86975,0.86481,0.89313,0.52764,2.91923,1.22597,2.51671,0.000173709,0.000173709,0.000173709
191,14213.8,1.6,0.61968,1.8315,0.87542,0.86261,0.89342,0.52818,2.91993,1.22648,2.51744,0.000160943,0.000160943,0.000160943
192,14287.7,1.58197,0.61797,1.82577,0.87536,0.86199,0.89356,0.52859,2.91992,1.22811,2.51799,0.000149383,0.000149383,0.000149383
193,14362.2,1.57542,0.61179,1.82733,0.87347,0.86175,0.89354,0.52783,2.9227,1.22639,2.51575,0.000139032,0.000139032,0.000139032
194,14436.3,1.57289,0.6167,1.83186,0.87324,0.86159,0.89318,0.52751,2.92272,1.2274,2.5161,0.000129893,0.000129893,0.000129893
195,14510.2,1.57132,0.60934,1.82467,0.87466,0.86173,0.89313,0.52784,2.92221,1.22837,2.51606,0.000121968,0.000121968,0.000121968
196,14584.4,1.56803,0.61375,1.82332,0.87526,0.8615,0.89299,0.52769,2.92222,1.23274,2.51541,0.000115259,0.000115259,0.000115259
197,14658.5,1.5689,0.60869,1.82856,0.87591,0.86108,0.89487,0.52857,2.92157,1.23391,2.51579,0.000109768,0.000109768,0.000109768
198,14732.5,1.56004,0.60659,1.8214,0.87652,0.86068,0.89494,0.52845,2.92243,1.23544,2.51616,0.000105495,0.000105495,0.000105495
199,14806.9,1.55733,0.60299,1.81923,0.8874,0.85264,0.89531,0.52806,2.92287,1.23656,2.51672,0.000102443,0.000102443,0.000102443
200,14881.1,1.5591,0.60519,1.81786,0.88785,0.85084,0.89532,0.52789,2.92274,1.23781,2.5172,0.000100611,0.000100611,0.000100611
